id_num,year,data_string_raw,data_string_cle,wiki,accomplishment,name,category,bday,gender,location,lat,lng,country,state,county,city,FIPS_state
12,1746,"<li>First known African-American (and slave) to compose a work of literature: <a href=""/wiki/Lucy_Terry"" title=""Lucy Terry"">Lucy Terry</a> with her poem ""Bars Fight,"" composed in 1746<sup id=""cite_ref-auto1_4-0"" class=""reference""><a href=""#cite_note-auto1-4"">[4]</a></sup> and first published in 1855 in Josiah Holland's ""History of Western Massachusetts<sup id=""cite_ref-5"" class=""reference""><a href=""#cite_note-5"">[5]</a></sup><sup id=""cite_ref-auto1_4-1"" class=""reference""><a href=""#cite_note-auto1-4"">[4]</a></sup>
</li>","First known African-American (and slave) to compose a work of literature: Lucy Terry with her poem ""Bars Fight,"" composed in 1746[4] and first published in 1855 in Josiah Holland's ""History of Western Massachusetts[5][4]",/wiki/Lucy_Terry,First known African-American (and slave) to compose a work of literature,Lucy Terry,Social & Jobs,NA,female,Africa,11.5024338,17.7578122,NA,NA,NA,NA,NA
14,1760,"<li>First known African-American published author: <a href=""/wiki/Jupiter_Hammon"" title=""Jupiter Hammon"">Jupiter Hammon</a> (poem ""An Evening Thought: Salvation by Christ with Penitential Cries"", published as a <a href=""/wiki/Broadside_(printing)"" title=""Broadside (printing)"">broadside</a>)<sup id=""cite_ref-6"" class=""reference""><a href=""#cite_note-6"">[6]</a></sup>
</li>","First known African-American published author: Jupiter Hammon (poem ""An Evening Thought: Salvation by Christ with Penitential Cries"", published as a broadside)[6]",/wiki/Jupiter_Hammon,First known African-American published author,Jupiter Hammon,Arts & Entertainment,NA,male,NA,NA,NA,NA,NA,NA,NA,NA
18,1768,"<li>First known African American to be elected to public office: <a href=""/wiki/Wentworth_Cheswell"" title=""Wentworth Cheswell"">Wentworth Cheswell</a>, town constable in <a href=""/wiki/Newmarket,_New_Hampshire"" title=""Newmarket, New Hampshire"">Newmarket, New Hampshire</a>.<sup id=""cite_ref-8"" class=""reference""><a href=""#cite_note-8"">[8]</a></sup>
</li>","First known African American to be elected to public office: Wentworth Cheswell, town constable in Newmarket, New Hampshire.[8]",/wiki/Wentworth_Cheswell,First known African American to be elected to public office,Wentworth Cheswell,Social & Jobs,1746-04-11,male,"Newmarket, New Hampshire",43.082931,-70.935974,United States of America,New Hampshire,Rockingham County,NA,33
20,1773,"<li>First known African-American woman to publish a book: <a href=""/wiki/Phillis_Wheatley"" title=""Phillis Wheatley"">Phillis Wheatley</a> (<i>Poems on Various Subjects, Religious and Moral</i>)<sup id=""cite_ref-Shields2010_9-0"" class=""reference""><a href=""#cite_note-Shields2010-9"">[9]</a></sup>
</li>","First known African-American woman to publish a book: Phillis Wheatley (Poems on Various Subjects, Religious and Moral)[9]",/wiki/Phillis_Wheatley,First known African-American woman to publish a book,Phillis Wheatley,Arts & Entertainment,NA,female,(likely Gambia or Senegal),NA,NA,NA,NA,NA,NA,NA
20,1773,"<li>First separate African-American church: <a href=""/wiki/Silver_Bluff_Baptist_Church"" title=""Silver Bluff Baptist Church"">Silver Bluff Baptist Church</a>, <a href=""/wiki/Aiken_County,_South_Carolina"" title=""Aiken County, South Carolina"">Aiken County</a>, South Carolina<sup id=""cite_ref-SilverBluff1_10-0"" class=""reference""><a href=""#cite_note-SilverBluff1-10"">[10]</a></sup><sup id=""cite_ref-11"" class=""reference""><a href=""#cite_note-11"">[11]</a></sup><sup id=""cite_ref-12"" class=""reference""><a href=""#cite_note-12"">[Note 1]</a></sup>
</li>","First separate African-American church: Silver Bluff Baptist Church, Aiken County, South Carolina[10][11][Note 1]",/wiki/Silver_Bluff_Baptist_Church,First separate African-American church,Silver Bluff Baptist Church,Religion,NA,female,NA,NA,NA,NA,NA,NA,NA,NA
22,1775,"<li>First African American to join the Freemasons: <a href=""/wiki/Prince_Hall"" title=""Prince Hall"">Prince Hall</a>
</li>",First African American to join the Freemasons: Prince Hall,/wiki/Prince_Hall,First African American to join the Freemasons,Prince Hall,Social & Jobs,NA,male,NA,NA,NA,NA,NA,NA,NA,NA
24,1778,"<li>First African-American U.S. military regiment: the <a href=""/wiki/1st_Rhode_Island_Regiment"" title=""1st Rhode Island Regiment"">1st Rhode Island Regiment</a><sup id=""cite_ref-Haverington2012_13-0"" class=""reference""><a href=""#cite_note-Haverington2012-13"">[12]</a></sup>
</li>",First African-American U.S. military regiment: the 1st Rhode Island Regiment[12],/wiki/1st_Rhode_Island_Regiment,First African-American U.S. military regiment,1st Rhode Island Regiment,Military,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,1783,"<li>First African American to formally practice medicine: <a href=""/wiki/James_Derham"" title=""James Derham"">James Derham</a>, who did not hold an M.D. degree.<sup id=""cite_ref-14"" class=""reference""><a href=""#cite_note-14"">[13]</a></sup> (See also: 1847)</li>","First African American to formally practice medicine: James Derham, who did not hold an M.D. degree.[13] (See also: 1847)",/wiki/James_Derham,First African American to formally practice medicine,James Derham,Education & Science,NA,male,NA,NA,NA,NA,NA,NA,NA,NA
31,1785,"<li>First African American ordained as a Christian minister in the United States: Rev. <a href=""/wiki/Lemuel_Haynes"" title=""Lemuel Haynes"">Lemuel Haynes</a>. He was ordained in the Congregational Church, which became the <a href=""/wiki/United_Church_of_Christ"" title=""United Church of Christ"">United Church of Christ</a><sup id=""cite_ref-15"" class=""reference""><a href=""#cite_note-15"">[14]</a></sup>
</li>","First African American ordained as a Christian minister in the United States: Rev. Lemuel Haynes. He was ordained in the Congregational Church, which became the United Church of Christ[14]",/wiki/Lemuel_Haynes,First African American ordained as a Christian minister in the United States,Lemuel Haynes,Religion,1753-07-18,male,"West Hartford, British America",40.872547,-97.740664,United States of America,Nebraska,NA,NA,31
33,1792,"<li>First major African-American <a href=""/wiki/Back-to-Africa_movement"" title=""Back-to-Africa movement"">Back-to-Africa movement</a>: 3,000 <a href=""/wiki/Black_Loyalist"" title=""Black Loyalist"">Black Loyalist</a> slaves,  who had escaped to British lines during the <a href=""/wiki/American_Revolutionary_War"" title=""American Revolutionary War"">American Revolutionary War</a> for the promise of freedom, were relocated to <a href=""/wiki/Nova_Scotia"" title=""Nova Scotia"">Nova Scotia</a> and given land. Later, 1,200 chose to migrate to West Africa and settle in the new British colony of <a href=""/wiki/Settler_Town,_Sierra_Leone"" title=""Settler Town, Sierra Leone"">Settler Town</a>, which is present-day <a href=""/wiki/Sierra_Leone"" title=""Sierra Leone"">Sierra Leone</a>.</li>","First major African-American Back-to-Africa movement: 3,000 Black Loyalist slaves,  who had escaped to British lines during the American Revolutionary War for the promise of freedom, were relocated to Nova Scotia and given land. Later, 1,200 chose to migrate to West Africa and settle in the new British colony of Settler Town, which is present-day Sierra Leone.",/wiki/Black_Loyalist,First major African-American Back-to-Africa movement,Black Loyalist,Social & Jobs,NA,male,NA,NA,NA,NA,NA,NA,NA,NA
35,1793,"<li>First <a href=""/wiki/African_Methodist_Episcopal_Church"" title=""African Methodist Episcopal Church"">African Methodist Episcopal (AME) Church</a> founded: <a href=""/wiki/Mother_Bethel_A.M.E._Church"" title=""Mother Bethel A.M.E. Church"">Mother Bethel A.M.E. Church</a>, <a href=""/wiki/Philadelphia"" title=""Philadelphia"">Philadelphia</a>, <a href=""/wiki/Pennsylvania"" title=""Pennsylvania"">Pennsylvania</a> was founded by <a href=""/wiki/Richard_Allen_(bishop)"" title=""Richard Allen (bishop)"">Richard Allen</a>
</li>","First African Methodist Episcopal (AME) Church founded: Mother Bethel A.M.E. Church, Philadelphia, Pennsylvania was founded by Richard Allen",/wiki/Mother_Bethel_A.M.E._Church,First African Methodist Episcopal (AME) Church founded,Mother Bethel A.M.E. Church,Religion,NA,female,NA,NA,NA,NA,NA,NA,NA,NA
37,1794,"<li>First African <a href=""/wiki/Episcopal_Church_(United_States)"" title=""Episcopal Church (United States)"">Episcopal Church</a> established: <a href=""/wiki/Absalom_Jones"" title=""Absalom Jones"">Absalom Jones</a> founded <a href=""/wiki/African_Episcopal_Church_of_St._Thomas"" title=""African Episcopal Church of St. Thomas"">African Episcopal Church of St. Thomas</a>, Philadelphia, Pennsylvania</li>","First African Episcopal Church established: Absalom Jones founded African Episcopal Church of St. Thomas, Philadelphia, Pennsylvania",/wiki/Absalom_Jones,First African Episcopal Church established,Absalom Jones,Religion,1746-11-07,male,"Sussex County, Delaware Colony",38.7641912,-75.2905214,United States of America,Delaware,Sussex County,NA,10
46,1804,"<li>First African American ordained as an <a href=""/wiki/Episcopal_Church_(United_States)"" title=""Episcopal Church (United States)"">Episcopal</a> priest: <a href=""/wiki/Absalom_Jones"" title=""Absalom Jones"">Absalom Jones</a> in Philadelphia, Pennsylvania<sup id=""cite_ref-16"" class=""reference""><a href=""#cite_note-16"">[15]</a></sup>
</li>","First African American ordained as an Episcopal priest: Absalom Jones in Philadelphia, Pennsylvania[15]",/wiki/Absalom_Jones,First African American ordained as an Episcopal priest,Absalom Jones,Religion,1746-11-07,male,"Sussex County, Delaware Colony",38.7641912,-75.2905214,United States of America,Delaware,Sussex County,NA,10
51,1816,"<li>First fully independent African-American <a href=""/wiki/Religious_denomination"" title=""Religious denomination"">denomination</a>: <a href=""/wiki/African_Methodist_Episcopal_Church"" title=""African Methodist Episcopal Church"">African Methodist Episcopal Church</a> (AME), based in Philadelphia, Pennsylvania and mid-Atlantic states</li>","First fully independent African-American denomination: African Methodist Episcopal Church (AME), based in Philadelphia, Pennsylvania and mid-Atlantic states",/wiki/African_Methodist_Episcopal_Church,First fully independent African-American denomination,African Methodist Episcopal Church,Religion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,1821,"<li>First African American to hold a <a href=""/wiki/Patent"" title=""Patent"">patent</a>: <a href=""/wiki/Thomas_L._Jennings"" title=""Thomas L. Jennings"">Thomas L. Jennings</a>, for a <a href=""/wiki/Dry-cleaning"" class=""mw-redirect"" title=""Dry-cleaning"">dry-cleaning</a> process<sup id=""cite_ref-18"" class=""reference""><a href=""#cite_note-18"">[17]</a></sup>
</li>","First African American to hold a patent: Thomas L. Jennings, for a dry-cleaning process[17]",/wiki/Thomas_L._Jennings,First African American to hold a patent,Thomas L. Jennings,Education & Science,NA,male,NA,NA,NA,NA,NA,NA,NA,NA
56,1822,"<li>First African-American captain to sail a whaleship with an all-black crew: <a href=""/wiki/Absalom_Boston"" title=""Absalom Boston"">Absalom Boston</a><sup id=""cite_ref-19"" class=""reference""><a href=""#cite_note-19"">[18]</a></sup>
</li>",First African-American captain to sail a whaleship with an all-black crew: Absalom Boston[18],/wiki/Absalom_Boston,First African-American captain to sail a whaleship with an all-black crew,Absalom Boston,Military,1785-01-01,male,"Nantucket, Massachusetts, USA",41.3157314,-70.0090141,United States of America,Massachusetts,Nantucket County,NA,25
58,1823,"<li>First African American to receive a degree from an American college: <a href=""/wiki/Alexander_Twilight"" title=""Alexander Twilight"">Alexander Twilight</a>, <a href=""/wiki/Middlebury_College"" title=""Middlebury College"">Middlebury College</a><sup id=""cite_ref-Melish1998_20-0"" class=""reference""><a href=""#cite_note-Melish1998-20"">[19]</a></sup> (See also: 1836)</li>","First African American to receive a degree from an American college: Alexander Twilight, Middlebury College[19] (See also: 1836)",/wiki/Alexander_Twilight,First African American to receive a degree from an American college,Alexander Twilight,Education & Science,1795-09-23,male,"Bradford, Vermont, U.S.",43.9945985,-72.1277416,United States of America,Vermont,Orange County,NA,50
60,1827,"<li>First African-American owned-and-operated newspaper: <i><a href=""/wiki/Freedom%27s_Journal"" title=""Freedom's Journal"">Freedom's Journal</a></i>, founded in New York City by Rev. <a href=""/wiki/Peter_Williams_Jr."" title=""Peter Williams Jr."">Peter Williams Jr.</a> and other <a href=""/wiki/Free_people_of_color"" title=""Free people of color"">free blacks</a>.</li>","First African-American owned-and-operated newspaper: Freedom's Journal, founded in New York City by Rev. Peter Williams Jr. and other free blacks.",/wiki/Freedom%27s_Journal,First African-American owned-and-operated newspaper,Freedom's Journal,Arts & Entertainment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,1832,"<li>First governor of African descent in what is now the US: <a href=""/wiki/P%C3%ADo_Pico"" title=""Pío Pico"">Pío Pico</a>, an <a href=""/wiki/Afro-Mexicans"" title=""Afro-Mexicans"">Afro-Mexican</a>, was the last <a href=""/wiki/Governor_of_Alta_California"" class=""mw-redirect"" title=""Governor of Alta California"">governor of Alta California</a> before it was ceded to the US. Like all <a href=""/wiki/Californio"" class=""mw-redirect"" title=""Californio"">Californios</a>, Pico automatically became a US citizen in 1848.</li>","First governor of African descent in what is now the US: Pío Pico, an Afro-Mexican, was the last governor of Alta California before it was ceded to the US. Like all Californios, Pico automatically became a US citizen in 1848.",/wiki/P%C3%ADo_Pico,First governor of African descent in what is now the US,Pío Pico,Politics,1801-05-05,NA,"San Gabriel, California",34.0990733,-118.1085682,United States of America,California,Los Angeles County,NA,06
65,1836,"<li>First African American elected to serve in a state legislature: <a href=""/wiki/Alexander_Twilight"" title=""Alexander Twilight"">Alexander Twilight</a>, Vermont<sup id=""cite_ref-Melish1998_20-1"" class=""reference""><a href=""#cite_note-Melish1998-20"">[19]</a></sup> (See also: 1823)</li>","First African American elected to serve in a state legislature: Alexander Twilight, Vermont[19] (See also: 1823)",/wiki/Alexander_Twilight,First African American elected to serve in a state legislature,Alexander Twilight,Military,1795-09-23,male,"Bradford, Vermont, U.S.",43.9945985,-72.1277416,United States of America,Vermont,Orange County,NA,50
67,1837,"<li>First formally trained African-American medical doctor: Dr <a href=""/wiki/James_McCune_Smith"" title=""James McCune Smith"">James McCune Smith</a> of New York City, who was educated at the <a href=""/wiki/University_of_Glasgow"" title=""University of Glasgow"">University of Glasgow</a>, <a href=""/wiki/Scotland"" title=""Scotland"">Scotland</a>, and returned to practice in New York.<sup id=""cite_ref-ByrdClayton2000_21-0"" class=""reference""><a href=""#cite_note-ByrdClayton2000-21"">[20]</a></sup> (See also: 1783, 1847)</li>","First formally trained African-American medical doctor: Dr James McCune Smith of New York City, who was educated at the University of Glasgow, Scotland, and returned to practice in New York.[20] (See also: 1783, 1847)",/wiki/James_McCune_Smith,First formally trained African-American medical doctor,James McCune Smith,Education & Science,1813-04-18,male,"Manhattan, New York, U.S.",40.7810178,-73.9592997,United States of America,New York,New York County,New York,36
70,1845,"<li>First African American licensed to practice law: <a href=""/wiki/Macon_Bolling_Allen"" title=""Macon Bolling Allen"">Macon Allen</a> from the Boston <a href=""/wiki/Bar_association"" title=""Bar association"">bar</a><sup id=""cite_ref-22"" class=""reference""><a href=""#cite_note-22"">[21]</a></sup>
</li>",First African American licensed to practice law: Macon Allen from the Boston bar[21],/wiki/Macon_Bolling_Allen,First African American licensed to practice law,Macon Bolling Allen,Law,NA,male,"Indiana, U.S.",35.8368598,128.5865757,South Korea,NA,NA,Daegu,NA
72,1847,"<li>First African American to graduate from a US medical school: Dr. <a href=""/wiki/David_J._Peck"" title=""David J. Peck"">David J. Peck</a><sup id=""cite_ref-Ward2003_23-0"" class=""reference""><a href=""#cite_note-Ward2003-23"">[22]</a></sup> (<a href=""/wiki/Rush_Medical_College"" title=""Rush Medical College"">Rush Medical College</a>) (See also: 1783, 1837)</li>","First African American to graduate from a US medical school: Dr. David J. Peck[22] (Rush Medical College) (See also: 1783, 1837)",/wiki/David_J._Peck,First African American to graduate from a US medical school,David J. Peck,Education & Science,NA,male,NA,NA,NA,NA,NA,NA,NA,NA
72,1847,"<li>First African-American president of any nation: <a href=""/wiki/Joseph_Jenkins_Roberts"" title=""Joseph Jenkins Roberts"">Joseph Jenkins Roberts</a>, <a href=""/wiki/Liberia"" title=""Liberia"">Liberia</a><sup id=""cite_ref-AnzovinPodell2001_24-0"" class=""reference""><a href=""#cite_note-AnzovinPodell2001-24"">[23]</a></sup>
</li>","First African-American president of any nation: Joseph Jenkins Roberts, Liberia[23]",/wiki/Joseph_Jenkins_Roberts,First African-American president of any nation,Joseph Jenkins Roberts,Politics,1809-03-15,male,"Norfolk, Virginia, United States",36.8462923,-76.2929252,United States of America,Virginia,Norfolk,Norfolk,51
74,1849,"<li>First African-American college professor at a predominantly white institution: <a href=""/wiki/Charles_L._Reason"" title=""Charles L. Reason"">Charles L. Reason</a>, <a href=""/wiki/New_York_Central_College"" class=""mw-redirect"" title=""New York Central College"">New York Central College</a><sup id=""cite_ref-JacksonJohnson2011_25-0"" class=""reference""><a href=""#cite_note-JacksonJohnson2011-25"">[24]</a></sup>
</li>","First African-American college professor at a predominantly white institution: Charles L. Reason, New York Central College[24]",/wiki/Charles_L._Reason,First African-American college professor at a predominantly white institution,Charles L. Reason,Education & Science,1818-07-21,male,New York City,40.7127281,-74.0060152,United States of America,New York,NA,New York,36
100,1851,"<li>First African-American member of the <a href=""/wiki/Society_of_Jesus"" title=""Society of Jesus"">Society of Jesus</a> (Jesuits): <a href=""/wiki/Patrick_Francis_Healy"" title=""Patrick Francis Healy"">Patrick Francis Healy</a><sup id=""cite_ref-Potter200926_26-0"" class=""reference""><a href=""#cite_note-Potter200926-26"">[25]</a></sup> (See also: 1866, 1874)</li>","First African-American member of the Society of Jesus (Jesuits): Patrick Francis Healy[25] (See also: 1866, 1874)",/wiki/Patrick_Francis_Healy,First African-American member of the Society of Jesus (Jesuits),Patrick Francis Healy,Religion,1834-02-27,male,"Macon, Georgia, United States",32.8406946,-83.6324022,United States of America,Georgia,Bibb County,Macon,13
102,1853,"<li>First novel published by an African American: <i><a href=""/wiki/Clotel"" title=""Clotel"">Clotel; or, The President's Daughter</a></i>, by <a href=""/wiki/William_Wells_Brown"" title=""William Wells Brown"">William Wells Brown</a>, then living in London.<sup id=""cite_ref-27"" class=""reference""><a href=""#cite_note-27"">[Note 2]</a></sup><sup id=""cite_ref-nytsmith_28-0"" class=""reference""><a href=""#cite_note-nytsmith-28"">[26]</a></sup><sup id=""cite_ref-29"" class=""reference""><a href=""#cite_note-29"">[27]</a></sup>
</li>","First novel published by an African American: Clotel; or, The President's Daughter, by William Wells Brown, then living in London.[Note 2][26][27]",/wiki/Clotel,First novel published by an African American,Clotel,Arts & Entertainment,NA,female,NA,NA,NA,NA,NA,NA,NA,NA
104,1854,"<li>First African-American Roman Catholic priest: <a href=""/wiki/James_Augustine_Healy"" title=""James Augustine Healy"">James Augustine Healy</a><sup id=""cite_ref-Militelio1963_30-0"" class=""reference""><a href=""#cite_note-Militelio1963-30"">[28]</a></sup> (see 1875 and 1886)</li>",First African-American Roman Catholic priest: James Augustine Healy[28] (see 1875 and 1886),/wiki/James_Augustine_Healy,First African-American Roman Catholic priest,James Augustine Healy,Religion,NA,male,"Macon, Georgia, United States",32.8406946,-83.6324022,United States of America,Georgia,Bibb County,Macon,13
104,1854,"<li>First institute of higher learning <a href=""/wiki/Historically_black_colleges_and_universities"" title=""Historically black colleges and universities"">created to educate African Americans</a>: Ashmun Institute in <a href=""/wiki/Pennsylvania"" title=""Pennsylvania"">Pennsylvania</a>, renamed <a href=""/wiki/Lincoln_University_(Pennsylvania)"" title=""Lincoln University (Pennsylvania)"">Lincoln University</a> in 1866. (See also firsts in 1863)</li>","First institute of higher learning created to educate African Americans: Ashmun Institute in Pennsylvania, renamed Lincoln University in 1866. (See also firsts in 1863)",/wiki/Pennsylvania,First institute of higher learning created to educate African Americans,Pennsylvania,Education & Science,NA,female,NA,NA,NA,NA,NA,NA,NA,NA
